SealID;Segment;d13C;d15N;Nubbin;WhiskerRow;WhiskerColumn;LengthRecovery;DistanceFromTip;DeploymentDate;RecoveryDate;X;Linf;k;DateWhenSegmentGrew;DeploymentDuration;SealDate;SevenDayAvg_d13C;SevenDayAvg_d15N;Lat;Lon;DaysSinceDeployment;Lon360;FiveDayDriftRate;ReprState
6609;24;-17.89;14.88;yes;4;1;10.3;0.9;6/18/2020;2/4/2021;;14.41;0.00543073325326099;6/29/2020;231;6609-2020-06-29;-17.89;14.88;4.173.886.966;-1.320.688.873;118.754.236.365.027;-1.320.688.873;-0.168833333333333;Pregnant
7589;3;-17.61;13.8;yes;3;2;8.2;6.4;6/15/2016;2/4/2017;;9.83;0.00767888427068549;10/30/2016;234;7589-2016-10-30;-17.61;13.8;491.041.075.685.534;-147.583.146.287.771;13.711.349.668.345;-147.583.146.287.771;0.137040909090909;Pregnant
7589;2;-17.52;14.2;yes;3;2;8.2;6.8;6/15/2016;2/4/2017;;9.83;0.00767888427068549;11/15/2016;234;7589-2016-11-15;-17.52;14.2;489.062.461.122.373;-144.924.321.418.056;153.261.368.859.352;-144.924.321.418.056;0.183788888888889;Pregnant
7589;7;-17.91;13.67;yes;3;2;8.2;4.9;6/15/2016;2/4/2017;;9.83;0.00767888427068549;9/12/2016;234;7589-2016-09-12;-17.91;13.67;483.166.311.151.974;-151.417.500.539.818;898.698.198.563.771;-151.417.500.539.818;0.101691666666667;Pregnant
7589;4;-17.65;13.67;yes;3;2;8.2;6.1;6/15/2016;2/4/2017;;9.83;0.00767888427068549;10/19/2016;234;7589-2016-10-19;-17.65;13.67;482.513.576.441.963;-149.389.924.785.998;126.194.205.609.099;-149.389.924.785.998;0.146812454212454;Pregnant
7589;5;-17.84;13.43;yes;3;2;8.2;5.7;6/15/2016;2/4/2017;;9.83;0.00767888427068549;10/5/2016;234;7589-2016-10-05;-17.84;13.43;493.123.835.444.973;-150.456.173.837.919;112.928.063.064.654;-150.456.173.837.919;0.117712121212121;Pregnant
7589;6;-17.89;13.51;yes;3;2;8.2;5.2;6/15/2016;2/4/2017;;9.83;0.00767888427068549;9/21/2016;234;7589-2016-09-21;-17.89;13.51;487.575.488.504.119;-149.852.653.506.279;980.457.628.375.926;-149.852.653.506.279;0.114044480519481;Pregnant
7589;15;-18.41;14.04;yes;3;2;8.2;1.2;6/15/2016;2/4/2017;;9.83;0.00767888427068549;7/1/2016;234;7589-2016-07-01;-18.41;14.04;418.543.264.390.755;-13.011.223.043.748;169.548.627.735.895;-13.011.223.043.748;-0.295666666666667;Pregnant
7589;11;-17.89;13.98;yes;3;2;8.2;3.2;6/15/2016;2/4/2017;;9.83;0.00767888427068549;8/5/2016;234;7589-2016-08-05;-17.89;13.98;483.534.616.639.715;-150.721.649.679.131;512.879.366.426.667;-150.721.649.679.131;-0.241955555555556;Pregnant
7589;8;-17.99;13.72;yes;3;2;8.2;4.5;6/15/2016;2/4/2017;;9.83;0.00767888427068549;9/2/2016;234;7589-2016-09-02;-17.99;13.72;483.686.672.246.931;-151.471.280.334.674;797.104.988.699.986;-151.471.280.334.674;-0.115065691699605;Pregnant
7589;9;-18.01;13.86;yes;3;2;8.2;4;6/15/2016;2/4/2017;;9.83;0.00767888427068549;8/22/2016;234;7589-2016-08-22;-18.01;13.86;481.945.621.083.119;-150.891.899.228.262;680.335.730.271.428;-150.891.899.228.262;-0.156642406204906;Pregnant
7589;10;-17.98;13.97;yes;3;2;8.2;3.6;6/15/2016;2/4/2017;;9.83;0.00767888427068549;8/13/2016;234;7589-2016-08-13;-17.98;13.97;483.918.881.820.599;-150.888.741.098.215;593.917.794.933.777;-150.888.741.098.215;-0.198384759976865;Pregnant
7589;1;-17.38;14.57;yes;3;2;8.2;7.2;6/15/2016;2/4/2017;;9.83;0.00767888427068549;12/3/2016;234;7589-2016-12-03;-17.38;14.57;481.447.773.907.469;-135.243.724.198.484;171.698.783.507.217;-135.243.724.198.484;0.176571428571429;Pregnant
7589;12;-17.82;14.3;yes;3;2;8.2;2.7;6/15/2016;2/4/2017;;9.83;0.00767888427068549;7/26/2016;234;7589-2016-07-26;-17.82;14.3;482.367.277.184.719;-147.861.922.937.715;418.195.780.028.624;-147.861.922.937.715;-0.283908199643494;Pregnant
7589;13;-17.79;14.31;yes;3;2;8.2;2.2;6/15/2016;2/4/2017;;9.83;0.00767888427068549;7/17/2016;234;7589-2016-07-17;-17.79;14.31;479.324.629.264.646;-141.504.561.323.831;329.932.161.928.631;-141.504.561.323.831;-0.266857142857143;Pregnant
7589;14;-18.11;14.06;yes;3;2;8.2;1.6;6/15/2016;2/4/2017;;9.83;0.00767888427068549;7/8/2016;234;7589-2016-07-08;-18.11;14.06;451.539.173.915.698;-135.032.988.829.491;231.352.515.818.317;-135.032.988.829.491;-0.308;Pregnant
9678;16;-17.86;14.83;yes;3;2;8.9;0.8;6/7/2016;1/23/2017;;9.83;0.0102522157695387;6/15/2016;230;9678-2016-06-15;-17.86;14.83;38.725.011.385.675;-127.847.165.866.754;827.982.639.444.647;-127.847.165.866.754;0.1088;Pregnant
9678;11;-17.32;14;yes;3;2;8.9;3.5;6/7/2016;1/23/2017;;9.83;0.0102522157695387;7/19/2016;230;9678-2016-07-19;-17.32;14;475.210.049.878.469;-157.676.349.743.996;429.310.802.559.113;-157.676.349.743.996;-0.265108333333333;Pregnant
9678;12;-17.36;14.12;yes;3;2;8.9;3;6/7/2016;1/23/2017;;9.83;0.0102522157695387;7/12/2016;230;9678-2016-07-12;-17.36;14.12;473.015.071.092.547;-152.516.709.469.177;355.156.649.802.708;-152.516.709.469.177;-0.307894444444444;Pregnant
9678;13;-17.49;14.23;yes;3;2;8.9;2.5;6/7/2016;1/23/2017;;9.83;0.0102522157695387;7/5/2016;230;9678-2016-07-05;-17.59;14.17;460.738.051.112.138;-14.599.025.357.369;286.243.895.814.651;-14.599.025.357.369;-0.2132;Pregnant
9678;14;-17.69;14.11;yes;3;2;8.9;2;6/7/2016;1/23/2017;;9.83;0.0102522157695387;6/29/2016;230;9678-2016-06-29;-17.69;14.11;442.442.394.645.209;-141.019.946.481.953;221.880.254.249.275;-141.019.946.481.953;-0.256166666666667;Pregnant
9678;15;-17.75;14.34;yes;3;2;8.9;1.4;6/7/2016;1/23/2017;;9.83;0.0102522157695387;6/21/2016;230;9678-2016-06-21;-17.805;14.585;410.904.787.349.244;-133.492.755.838.594;14.986.239.618.739;-133.492.755.838.594;-0.1836;Pregnant
9678;1;-17.44;13.29;yes;3;2;8.9;7.6;6/7/2016;1/23/2017;;9.83;0.0102522157695387;10/29/2016;230;9678-2016-10-29;-17.44;13.29;447.265.432.072.021;-165.217.999.236.796;144.694.316.041.867;-165.217.999.236.796;0.173426587301587;Pregnant
9678;2;-17.54;13.21;yes;3;2;8.9;7.1;6/7/2016;1/23/2017;;9.83;0.0102522157695387;10/9/2016;230;9678-2016-10-09;-17.54;13.21;452.492.989.676.587;-167.564.437.961.018;124.961.993.949.513;-167.564.437.961.018;0.1294;Pregnant
9678;3;-17.49;13.2;yes;3;2;8.9;6.7;6/7/2016;1/23/2017;;9.83;0.0102522157695387;9/26/2016;230;9678-2016-09-26;-17.49;13.2;454.090.700.656.792;-168.521.137.019.159;11.162.522.866.591;-168.521.137.019.159;0.13506746031746;Pregnant
9678;4;-17.41;13.34;yes;3;2;8.9;6.3;6/7/2016;1/23/2017;;9.83;0.0102522157695387;9/14/2016;230;9678-2016-09-14;-17.41;13.34;447.083.874.281.644;-169.018.436.166.459;998.946.068.084.875;-169.018.436.166.459;0.0961238095238095;Pregnant
9678;5;-17.4;13.29;yes;3;2;8.9;6;6/7/2016;1/23/2017;;9.83;0.0102522157695387;9/6/2016;230;9678-2016-09-06;-17.4;13.29;448.161.257.367.188;-169.397.998.143.814;919.385.771.968.519;-169.397.998.143.814;-0.128366396761134;Pregnant
9678;6;-17.39;13.48;yes;3;2;8.9;5.6;6/7/2016;1/23/2017;;9.83;0.0102522157695387;8/28/2016;230;9678-2016-08-28;-17.39;13.48;448.049.530.514.484;-169.701.237.140.814;822.492.386.091.114;-169.701.237.140.814;-0.136333333333333;Pregnant
9678;7;-17.32;13.65;yes;3;2;8.9;5.2;6/7/2016;1/23/2017;;9.83;0.0102522157695387;8/19/2016;230;9678-2016-08-19;-17.32;13.65;445.245.971.732.519;-169.554.978.042.955;734.360.340.228.015;-169.554.978.042.955;-0.156815170940171;Pregnant
9678;8;-17.29;13.75;yes;3;2;8.9;4.8;6/7/2016;1/23/2017;;9.83;0.0102522157695387;8/11/2016;230;9678-2016-08-11;-17.29;13.75;448.214.934.727.866;-169.056.801.109.146;653.535.747.889.898;-169.056.801.109.146;-0.186079212454212;Pregnant
9678;9;-17.32;13.63;yes;3;2;8.9;4.4;6/7/2016;1/23/2017;;9.83;0.0102522157695387;8/3/2016;230;9678-2016-08-03;-17.32;13.63;448.232.947.396.144;-167.945.406.938.129;578.899.053.194.539;-167.945.406.938.129;-0.215277557530189;Pregnant
A275;9;-17.29;15.01;yes;3;2;10.2;6;5/25/2016;1/19/2017;;9.83;0.0193921714988688;7/9/2016;239;A275-2016-07-09;-17.34;14.795;398.101.403.366.152;-152.351.690.412.934;457.557.419.525.032;-152.351.690.412.934;-0.219147474747475;Pregnant
A275;10;-17.39;14.58;yes;3;2;10.2;5.6;5/25/2016;1/19/2017;;9.83;0.0193921714988688;7/5/2016;239;A275-2016-07-05;-17.35;14.45;399.336.443.691.022;-150.696.180.628.961;410.645.820.062.828;-150.696.180.628.961;-0.23636461038961;Pregnant
A275;11;-17.31;14.32;yes;3;2;10.2;5.2;5/25/2016;1/19/2017;;9.83;0.0193921714988688;6/30/2016;239;A275-2016-06-30;-17.31;14.295;408.038.132.251.954;-14.800.507.234.194;367.648.258.421.018;-14.800.507.234.194;-0.252985714285714;Pregnant
A275;12;-17.31;14.27;yes;3;2;10.2;4.7;5/25/2016;1/19/2017;;9.83;0.0193921714988688;6/25/2016;239;A275-2016-06-25;-17.315;14.215;411.608.691.199.262;-144.432.418.600.119;318.499.466.698.644;-144.432.418.600.119;-0.249933333333333;Pregnant
A275;13;-17.32;14.16;yes;3;2;10.2;4.2;5/25/2016;1/19/2017;;9.83;0.0193921714988688;6/21/2016;239;A275-2016-06-21;-17.235;14.255;414.465.138.357.108;-141.574.295.606.661;273.630.135.280.694;-141.574.295.606.661;-0.252445238095238;Pregnant
A275;1;-17.09;15.72;yes;3;2;10.2;9.2;5/25/2016;1/19/2017;;9.83;0.0193921714988688;9/21/2016;239;A275-2016-09-21;-17.09;15.72;428.659.815.052.034;-146.901.239.386.632;119.759.033.712.427;-146.901.239.386.632;0.127791666666667;Pregnant
A275;2;-17.1;15.58;yes;3;2;10.2;8.8;5/25/2016;1/19/2017;;9.83;0.0193921714988688;9/4/2016;239;A275-2016-09-04;-17.1;15.58;414.567.698.268.817;-15.299.165.464.025;102.408.102.351.245;-15.299.165.464.025;0.133268939393939;Pregnant
A275;3;-17.24;15.26;yes;3;2;10.2;8.4;5/25/2016;1/19/2017;;9.83;0.0193921714988688;8/22/2016;239;A275-2016-08-22;-17.24;15.26;396.196.439.442.501;-154.467.053.486.112;894.485.207.852.694;-154.467.053.486.112;0.121710317460317;Pregnant
A275;4;-17.3;15.38;yes;3;2;10.2;8;5/25/2016;1/19/2017;;9.83;0.0193921714988688;8/12/2016;239;A275-2016-08-12;-17.3;15.38;390.629.997.302.176;-153.763.348.747.006;791.004.947.545.711;-153.763.348.747.006;-0.187833333333333;Pregnant
A275;5;-17.32;15.29;yes;3;2;10.2;7.6;5/25/2016;1/19/2017;;9.83;0.0193921714988688;8/3/2016;239;A275-2016-08-03;-17.29;15.35;390.891.749.578.472;-153.848.499.064.324;704.859.832.403.285;-153.848.499.064.324;-0.167313186813187;Pregnant
A275;6;-17.26;15.41;yes;3;2;10.2;7.3;5/25/2016;1/19/2017;;9.83;0.0193921714988688;7/28/2016;239;A275-2016-07-28;-17.29;15.395;392.769.187.372.315;-153.739.789.245.173;6.485.488.143.353;-153.739.789.245.173;-0.181963203463203;Pregnant
A275;7;-17.32;15.38;yes;3;2;10.2;6.9;5/25/2016;1/19/2017;;9.83;0.0193921714988688;7/22/2016;239;A275-2016-07-22;-17.32;15.38;392.917.386.333.401;-153.125.337.481.727;581.917.941.414.454;-153.125.337.481.727;-0.186532051282051;Pregnant
A275;8;-17.32;15.07;yes;3;2;10.2;6.4;5/25/2016;1/19/2017;;9.83;0.0193921714988688;7/14/2016;239;A275-2016-07-14;-17.305;15.04;395.536.591.714.498;-153.362.682.932.499;509.167.657.482.541;-153.362.682.932.499;-0.190466666666667;Pregnant
A275;16;-17.16;14.78;yes;3;2;10.2;2.6;5/25/2016;1/19/2017;;9.83;0.0193921714988688;6/9/2016;239;A275-2016-06-09;-17.2;14.85;417.529.983.504.071;-13.258.900.449.975;151.731.059.626.352;-13.258.900.449.975;-0.2442;Pregnant
A275;17;-17.24;14.92;yes;3;2;10.2;2;5/25/2016;1/19/2017;;9.83;0.0193921714988688;6/5/2016;239;A275-2016-06-05;-17.18;14.875;401.990.477.549.217;-129.644.857.895.305;112.547.254.459.229;-129.644.857.895.305;-0.242452380952381;Pregnant
A275;15;-17.18;14.43;yes;3;2;10.2;3.2;5/25/2016;1/19/2017;;9.83;0.0193921714988688;6/13/2016;239;A275-2016-06-13;-17.17;14.605;4.201.780.326.728;-135.858.049.619.745;194.138.944.809.194;-135.858.049.619.745;-0.25425;Pregnant
A275;18;-17.12;14.83;yes;3;2;10.2;1.2;5/25/2016;1/19/2017;;9.83;0.0193921714988688;5/31/2016;239;A275-2016-05-31;-17.12;14.83;381.728.925.701.554;-126.081.857.542.412;645.431.291.494.656;-126.081.857.542.412;-0.2265;Pregnant
A278;1;-16.07;16.13;yes;4;2;11.6;10.3;5/31/2020;2/2/2021;;12.45;0.0108673666089413;11/8/2020;247;A278-2020-11-08;-16.07;16.13;4.689.972.942;-1.298.931.095;161.607.944.589.461;-1.298.931.095;-0.251942857142857;Pregnant
A278;2;-16.21;15.94;yes;4;2;11.6;10;5/31/2020;2/2/2021;;12.45;0.0108673666089413;10/27/2020;247;A278-2020-10-27;-16.21;15.94;47.060.458.165;-1.307.324.171;149.588.456.601.489;-1.307.324.171;-0.176078571428571;Pregnant
A278;3;-16.43;15.93;yes;4;2;11.6;9.7;5/31/2020;2/2/2021;;12.45;0.0108673666089413;10/16/2020;247;A278-2020-10-16;-16.43;15.93;47.388.637.905;-1.285.296.486;138.959.120.969.543;-1.285.296.486;-0.169378571428571;Pregnant
A278;4;-16.73;15.96;yes;4;2;11.6;9.4;5/31/2020;2/2/2021;;12.45;0.0108673666089413;10/7/2020;247;A278-2020-10-07;-16.73;15.96;47.376.116.015;-12.814.313.385;129.431.451.326.407;-12.814.313.385;-0.273633333333333;Pregnant
A278;5;-16.94;15.87;yes;4;2;11.6;9.1;5/31/2020;2/2/2021;;12.45;0.0108673666089413;9/28/2020;247;A278-2020-09-28;-16.94;15.87;4.724.775.516;-1.279.440.333;120.798.379.617.896;-1.279.440.333;-0.268314285714286;Pregnant
A278;7;-17.09;16.18;yes;4;2;11.6;8.5;5/31/2020;2/2/2021;;12.45;0.0108673666089413;9/13/2020;247;A278-2020-09-13;-17.09;16.18;4.669.942.392;-1.266.529.771;10.563.783.162.088;-1.266.529.771;-0.197295238095238;Pregnant
A278;9;-17.04;16.49;yes;4;2;11.6;7.9;5/31/2020;2/2/2021;;12.45;0.0108673666089413;8/31/2020;247;A278-2020-08-31;-17.04;16.49;4.565.694.639;-12.603.436.565;926.253.273.833.322;-12.603.436.565;-0.180731746031746;Pregnant
A278;10;-16.94;16.76;yes;4;2;11.6;7.5;5/31/2020;2/2/2021;;12.45;0.0108673666089413;8/23/2020;247;A278-2020-08-23;-16.885;16.78;4.776.590.329;-12.700.209.135;848.718.074.506.908;-12.700.209.135;-0.259027777777778;Pregnant
A278;11;-16.83;16.8;yes;4;2;11.6;7.2;5/31/2020;2/2/2021;;12.45;0.0108673666089413;8/18/2020;247;A278-2020-08-18;-16.85;16.86;4.771.932.825;-1.267.586.133;794.573.862.628.997;-1.267.586.133;-0.233519480519481;Pregnant
A278;12;-16.87;16.92;yes;4;2;11.6;6.9;5/31/2020;2/2/2021;;12.45;0.0108673666089413;8/13/2020;247;A278-2020-08-13;-16.825;16.935;4.708.265.729;-1.262.881.646;743.439.256.468.664;-1.262.881.646;-0.235552777777778;Pregnant
A278;13;-16.78;16.95;yes;4;2;11.6;6.6;5/31/2020;2/2/2021;;12.45;0.0108673666089413;8/8/2020;247;A278-2020-08-08;-16.775;17.03;46.833.616.045;-1.261.347.064;694.997.223.196.234;-1.261.347.064;-0.253904761904762;Pregnant
A278;14;-16.77;17.11;yes;4;2;11.6;6.3;5/31/2020;2/2/2021;;12.45;0.0108673666089413;8/3/2020;247;A278-2020-08-03;-16.805;17.12;47.268.127.325;-1.259.837.488;648.978.327.934.609;-1.259.837.488;-0.247875;Pregnant
A278;15;-16.84;17.13;yes;4;2;11.6;6;5/31/2020;2/2/2021;;12.45;0.0108673666089413;7/30/2020;247;A278-2020-07-30;-16.83;17.1;47.815.658.355;-1.256.232.823;60.515.165.795.728;-1.256.232.823;-0.267942293233083;Pregnant
A278;16;-16.82;17.07;yes;4;2;11.6;5.6;5/31/2020;2/2/2021;;12.45;0.0108673666089413;7/24/2020;247;A278-2020-07-24;-16.85;17.06;4.831.993.205;-12.513.929.435;549.785.419.169.537;-12.513.929.435;-0.243411111111111;Pregnant
A278;17;-16.88;17.05;yes;4;2;11.6;5.3;5/31/2020;2/2/2021;;12.45;0.0108673666089413;7/21/2020;247;A278-2020-07-21;-16.88;17;48.180.955.735;-1.251.136.811;510.342.832.962.368;-1.251.136.811;-0.245570436507936;Pregnant
A278;18;-16.88;16.95;yes;4;2;11.6;5;5/31/2020;2/2/2021;;12.45;0.0108673666089413;7/17/2020;247;A278-2020-07-17;-16.89;16.98;473.215.687;-12.550.185.445;472.521.641.164.411;-12.550.185.445;-0.24734257518797;Pregnant
A278;19;-16.9;17.01;yes;4;2;11.6;4.7;5/31/2020;2/2/2021;;12.45;0.0108673666089413;7/13/2020;247;A278-2020-07-13;-16.935;16.92;4.744.885.377;-12.595.124.325;43.619.378.696.164;-12.595.124.325;-0.297189393939394;Pregnant
A278;20;-16.97;16.83;yes;4;2;11.6;4.3;5/31/2020;2/2/2021;;12.45;0.0108673666089413;7/8/2020;247;A278-2020-07-08;-16.975;16.81;46.277.389.215;-12.682.743.975;389.885.342.884.588;-12.682.743.975;-0.305290476190476;Pregnant
A278;21;-16.98;16.79;yes;4;2;11.6;4;5/31/2020;2/2/2021;;12.45;0.0108673666089413;7/5/2020;247;A278-2020-07-05;-16.96;16.81;46.724.717.965;-1.261.908.808;356.621.981.651.722;-1.261.908.808;-0.274684415584416;Pregnant
A278;22;-16.94;16.83;yes;4;2;11.6;3.6;5/31/2020;2/2/2021;;12.45;0.0108673666089413;7/1/2020;247;A278-2020-07-01;-16.95;16.8;4.670.909.918;-1.260.250.826;314.062.436.809.722;-1.260.250.826;-0.301993939393939;Pregnant
A278;23;-16.96;16.77;yes;4;2;11.6;3.2;5/31/2020;2/2/2021;;12.45;0.0108673666089413;6/27/2020;247;A278-2020-06-27;-17.065;16.815;4.570.581.772;-1.266.099.434;273.384.603.719.855;-1.266.099.434;-0.30665;Pregnant
A278;24;-17.17;16.86;yes;4;2;11.6;2.7;5/31/2020;2/2/2021;;12.45;0.0108673666089413;6/22/2020;247;A278-2020-06-22;-17.12;16.8;4.357.265.829;-12.653.309.955;224.942.570.447.425;-12.653.309.955;-0.241232142857143;Pregnant
A278;25;-17.07;16.74;yes;4;2;11.6;2.3;5/31/2020;2/2/2021;;12.45;0.0108673666089413;6/18/2020;247;A278-2020-06-18;-17.085;16.76;4.123.017.594;-12.495.908.425;187.945.180.072.304;-12.495.908.425;-0.121142857142857;Pregnant
A278;26;-17.1;16.78;yes;4;2;11.6;1.9;5/31/2020;2/2/2021;;12.45;0.0108673666089413;6/15/2020;247;A278-2020-06-15;-17.135;16.68;3.865.624.207;-12.466.929.605;152.378.003.749.693;-12.466.929.605;-0.0676726190476191;Pregnant
T220;15;-17.3;14.11;yes;4;3;9.1;2.2;6/8/2014;2/4/2015;;10.49;0.00838638454467056;7/6/2014;241;T220-2014-07-06;-17.31;14.15;407.142.436.527.308;-133.000.984.332.395;280.660.220.154.816;-133.000.984.332.395;0.0619285714285714;Pregnant
T220;16;-17.32;14.19;yes;4;3;9.1;1.8;6/8/2014;2/4/2015;;10.49;0.00838638454467056;6/30/2014;241;T220-2014-06-30;-17.35;14.27;382.037.758.184.834;-127.656.689.860.714;224.470.368.760.438;-127.656.689.860.714;0.0485;Pregnant
T220;14;-17.26;13.86;yes;4;3;9.1;2.6;6/8/2014;2/4/2015;;10.49;0.00838638454467056;7/11/2014;241;T220-2014-07-11;-17.28;13.985;424.366.489.260.319;-137.541.731.562.055;339.629.414.836.952;-137.541.731.562.055;0.0125;Pregnant
T220;1;-17.21;13.29;yes;4;3;9.1;7.9;6/8/2014;2/4/2015;;10.49;0.00838638454467056;11/21/2014;241;T220-2014-11-21;-17.21;13.29;375.321.666.523.365;-146.508.073.807.167;166.789.936.622.409;-146.508.073.807.167;0.219619444444444;Pregnant
T220;2;-17.23;13.09;yes;4;3;9.1;7.5;6/8/2014;2/4/2015;;10.49;0.00838638454467056;11/4/2014;241;T220-2014-11-04;-17.23;13.09;383.307.081.122.806;-154.154.371.161.214;14.966.509.445.399;-154.154.371.161.214;0.145309523809524;Pregnant
T220;3;-17.2;12.82;yes;4;3;9.1;7.1;6/8/2014;2/4/2015;;10.49;0.00838638454467056;10/20/2014;241;T220-2014-10-20;-17.2;12.82;40.017.035.411.272;-160.938.018.223.365;134.693.620.951.797;-160.938.018.223.365;0.0940666666666667;Pregnant
T220;4;-17.25;12.76;yes;4;3;9.1;6.6;6/8/2014;2/4/2015;;10.49;0.00838638454467056;10/4/2014;241;T220-2014-10-04;-17.25;12.76;432.195.657.234.772;-166.347.174.104.802;118.288.549.671.653;-166.347.174.104.802;0.0443214285714286;Pregnant
T220;7;-17.11;13.5;yes;4;3;9.1;5.4;6/8/2014;2/4/2015;;10.49;0.00838638454467056;9/2/2014;241;T220-2014-09-02;-17.11;13.5;43.702.458.416.116;-168.487.719.232.839;862.284.084.391.677;-168.487.719.232.839;-0.176333333333333;Pregnant
T220;8;-17.12;13.53;yes;4;3;9.1;5;6/8/2014;2/4/2015;;10.49;0.00838638454467056;8/24/2014;241;T220-2014-08-24;-17.12;13.53;439.510.134.054.187;-167.789.274.686.655;772.077.840.501.898;-167.789.274.686.655;-0.214136507936508;Pregnant
T220;9;-17.08;13.64;yes;4;3;9.1;4.6;6/8/2014;2/4/2015;;10.49;0.00838638454467056;8/15/2014;241;T220-2014-08-15;-17.08;13.64;446.333.350.479.513;-16.571.402.348.395;688.218.411.247.901;-16.571.402.348.395;-0.23522619047619;Pregnant
T220;10;-17.05;13.67;yes;4;3;9.1;4.2;6/8/2014;2/4/2015;;10.49;0.00838638454467056;8/7/2014;241;T220-2014-08-07;-17.05;13.67;453.363.748.479.522;-161.738.784.339.438;609.871.093.999.484;-161.738.784.339.438;-0.2373;Pregnant
T220;11;-17.12;13.78;yes;4;3;9.1;3.8;6/8/2014;2/4/2015;;10.49;0.00838638454467056;7/31/2014;241;T220-2014-07-31;-17.12;13.78;456.899.675.164.178;-156.177.004.762.434;536.355.739.320.235;-156.177.004.762.434;-0.211547619047619;Pregnant
T220;12;-17.14;13.82;yes;4;3;9.1;3.4;6/8/2014;2/4/2015;;10.49;0.00838638454467056;7/24/2014;241;T220-2014-07-24;-17.16;13.85;449.308.505.926.603;-149.827.405.470.545;46.711.080.296.586;-149.827.405.470.545;-0.234333333333333;Pregnant
T220;5;-17.28;12.81;yes;4;3;9.1;6.2;6/8/2014;2/4/2015;;10.49;0.00838638454467056;9/22/2014;241;T220-2014-09-22;-17.28;12.81;433.534.996.110.603;-166.202.111.859.275;106.617.539.978.714;-166.202.111.859.275;-0.167083333333333;Pregnant
T269;2;-17.34;14.35;yes;3;2;9.5;8;5/21/2016;1/19/2017;;9.83;0.013967496126258;9/18/2016;243;T269-2016-09-18;-17.34;14.35;591.425.134.096.018;-143.947.623.024.192;12.035.965.158.747;-143.947.623.024.192;-0.195966666666667;Pregnant
T269;3;-17.27;14.96;yes;3;2;9.5;7.6;5/21/2016;1/19/2017;;9.83;0.013967496126258;9/4/2016;243;T269-2016-09-04;-17.27;14.96;578.963.135.537.002;-146.582.656.679.473;106.206.390.556.881;-146.582.656.679.473;-0.193119047619048;Pregnant
T269;4;-17.23;14.94;yes;3;2;9.5;7.3;5/21/2016;1/19/2017;;9.83;0.013967496126258;8/26/2016;243;T269-2016-08-26;-17.23;14.94;566.438.026.021.906;-149.976.978.789.796;97.169.859.160.952;-149.976.978.789.796;-0.127928571428571;Pregnant
T269;5;-17.24;15.17;yes;3;2;9.5;7;5/21/2016;1/19/2017;;9.83;0.013967496126258;8/18/2016;243;T269-2016-08-18;-17.24;15.17;552.591.136.419.798;-155.265.685.460.654;891.471.321.164.789;-155.265.685.460.654;-0.0971380952380952;Pregnant
T269;6;-17.22;15.25;yes;3;2;9.5;6.6;5/21/2016;1/19/2017;;9.83;0.013967496126258;8/8/2016;243;T269-2016-08-08;-17.22;15.25;547.401.157.067.507;-157.824.156.940.513;796.819.119.807.912;-157.824.156.940.513;-0.184837037962038;Pregnant
T269;7;-17.35;14.77;yes;3;2;9.5;6.2;5/21/2016;1/19/2017;;9.83;0.013967496126258;7/31/2016;243;T269-2016-07-31;-17.44;14.62;546.275.283.923.349;-158.240.102.003.827;713.231.832.589.871;-158.240.102.003.827;-0.174221067821068;Pregnant
T269;8;-17.53;14.47;yes;3;2;9.5;5.9;5/21/2016;1/19/2017;;9.83;0.013967496126258;7/25/2016;243;T269-2016-07-25;-17.53;14.47;544.868.772.223.356;-158.422.003.623.792;656.380.714.188.571;-158.422.003.623.792;-0.17488758912656;Pregnant
T269;9;-17.7;14.19;yes;3;2;9.5;5.4;5/21/2016;1/19/2017;;9.83;0.013967496126258;7/17/2016;243;T269-2016-07-17;-17.7;14.19;545.416.011.561.956;-158.395.666.853.734;570.638.676.321.976;-158.395.666.853.734;-0.17468512043512;Pregnant
T269;10;-17.56;14.4;yes;3;2;9.5;5;5/21/2016;1/19/2017;;9.83;0.013967496126258;7/10/2016;243;T269-2016-07-10;-17.555;14.435;549.729.352.079.249;-156.898.951.147.746;508.747.208.569.972;-156.898.951.147.746;-0.20574391862008;Pregnant
T269;11;-17.55;14.47;yes;3;2;9.5;4.6;5/21/2016;1/19/2017;;9.83;0.013967496126258;7/5/2016;243;T269-2016-07-05;-17.4;14.845;550.163.930.777.388;-156.922.198.231.507;451.782.946.906.239;-156.922.198.231.507;-0.253235468215995;Pregnant
T269;12;-17.25;15.22;yes;3;2;9.5;4.2;5/21/2016;1/19/2017;;9.83;0.013967496126258;6/29/2016;243;T269-2016-06-29;-16.895;15.5;545.713.635.143.229;-153.189.408.340.871;399.018.898.569.599;-153.189.408.340.871;-0.259017919799499;Pregnant
T269;13;-16.54;15.78;yes;3;2;9.5;3.8;5/21/2016;1/19/2017;;9.83;0.013967496126258;6/24/2016;243;T269-2016-06-24;-16.515;15.875;533.543.273.497.442;-147.677.333.720.051;349.877.973.118.783;-147.677.333.720.051;-0.138933333333333;Pregnant
T269;14;-16.49;15.97;yes;3;2;9.5;3.4;5/21/2016;1/19/2017;;9.83;0.013967496126258;6/20/2016;243;T269-2016-06-20;-16.51;15.88;523.807.004.906.387;-143.267.658.732.663;303.894.407.467.627;-143.267.658.732.663;-0.164066666666667;Pregnant
